protocol_id,protocol_no,submission_no,status_id,start_date,end_date,nol_date,protocol_title,medConditionList,studyPopulationList
74928,CTO 5274,296201,1,2025-10-08,,2025-04-15,MAGNESIUM TRIAL IN ACUTE ASTHMA IN EMERGENCY DEPARTMENT (MAGICIAN),"[{'med_condition_id': 19, 'med_condition': 'ASTHMA'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
74041,BCA101X301,293541,1,2025-08-13,,2025-01-24,"A MULTICENTER, RANDOMIZED, DOUBLE-BLIND, PHASE 2/3 STUDY OF FICERAFUSP ALFA(BCA101) OR PLACEBO IN COMBINATION WITH PEMBROLIZUMAB FOR FIRST LINETREATMENT OF PD-L1-POSITIVE, RECURRENT OR METASTATIC HEAD AND NECK SQUAMOUS CELL CARCINOMA","[{'med_condition_id': 34, 'med_condition': 'CARCINOMA OF THE HEAD AND NECK'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
76575,BN44715,300680,3,,,2025-09-23,"A PHASE III, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, MULTICENTER STUDY TO EVALUATE THE EFFICACY AND SAFETY OFINTRAVENOUS PRASINEZUMAB IN PARTICIPANTS WITH EARLY STAGE PARKINSON’S DISEASE","[{'med_condition_id': 191, 'med_condition': ""PARKINSON'S DISEASE""}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
77363,M25-713,301750,3,,,2025-12-09,A PHASE 2/3 OPEN LABEL RANDOMIZED STUDY OF TELISOTUZUMAB ADIZUTECAN COMPARED TO STANDARD OF CARE IN SUBJECTS WITH LOCALLY ADVANCED OR METASTATIC EGFR-MUTATED NON-SQUAMOUS NON-SMALL CELL LUNG CANCER AFTER PROGRESSION ON A THIRD-GENERATION EGFR TKI - ANDROMETA-LUNG-713,"[{'med_condition_id': 505, 'med_condition': 'LOCALLY ADVANCED/METASTATIC NON SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
75770,20230227,298444,1,2025-07-23,,2025-06-25,"A PHASE 3 RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THE EFFICACY AND SAFETY OF MARIDEBART CAFRAGLUTIDE ON MORTALITY AND MORBIDITY IN PARTICIPANTS LIVING WITH HEART FAILURE WITH PRESERVED OR MILDLY REDUCED EJECTION FRACTION AND OBESITY (MARITIME-HF)","[{'med_condition_id': 523, 'med_condition': 'HEART FAILURE WITH PRESERVED EJECTION FRACTION'}, {'med_condition_id': 855, 'med_condition': 'OBESITY'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
65682,J2T-MC-KGBI(A)/DRM06-AD13(A),267556,1,2023-11-20,,2022-10-14,"A STUDY TO ASSESS THE EFFICACY, SAFETY AND PHARMACOKINETICS OF LEBRIKIZUMAB COMPARED TO PLACEBO IN PARTICIPANTS 6 MONTHS TO <18 YEARS OF AGE WITH MODERATE-TO-SEVERE ATOPIC DERMATITIS","[{'med_condition_id': 279, 'med_condition': 'ATOPIC DERMATITIS'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
69713,NORM-POC-1,279689,2,2023-11-18,2024-08-13,2023-10-30,"PHASE 1 SINGLE CENTRE, OPEN-LABELED CLINICAL TRIAL TO EVALUATE THE SAFETY AND TOLERABILITY OF TOPICAL NITRIC OXIDE RELEASING MOUTHWASH (NORM) FOR THE MANAGEMENT OF OROPHARYNGEAL CANDIDIASIS","[{'med_condition_id': 1104, 'med_condition': 'CANDIDIASIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
66900,CER-CEMTL-2023-3086,271221,2,2023-04-01,2025-03-31,2023-02-10,"RANDOMIZED, CONTROLLED TRIAL COMPARING THE EFFECTIVENESS OF SEDATION-EPIDURAL ANESTHESIA TO SPINAL ANASTHESIA IN OUTPATIENT HIP OR KNEE ARTHROPLASTY","[{'med_condition_id': 465, 'med_condition': 'HIP ARTHROPLASTY'}, {'med_condition_id': 466, 'med_condition': 'KNEE ARTHROPLASTY'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
67855,CQGE031G12303B,272500,1,2023-11-01,,2023-05-01,"A THREE-YEAR, MULTI-CENTER, DOUBLE-BLIND, EXTENSION STUDY TO EVALUATE THE LONG-TERM SAFETY AND EFFICACY OF LIGELIZUMAB IN PATIENTS WHO COMPLETED LIGELIZUMAB'S PHASE III STUDIES IN FOOD ALLERGY","[{'med_condition_id': 960, 'med_condition': 'FOOD ALLERGIES'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
68067,CO43909,274795,1,2024-05-10,,2023-05-24,"A PHASE I/IB STUDY EVALUATING SINGLE-AGENT INAVOLISIB AND INAVOLISIB PLUSATEZOLIZUMAB IN PIK3CA-MUTATED CANCERS","[{'med_condition_id': 95, 'med_condition': 'HEAD AND NECK CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
69085,MS200061_0066,277873,3,,,2023-09-13,"FSH AND LH VERSUS FSH ALONE FOR OVARIAN STIMULATION IN NON-HORMONE SENSITIVE ONCO-FERTILITY PATIENTS: A RANDOMIZED CONTROLLED TRIAL","[{'med_condition_id': 301, 'med_condition': 'INFERTILITY'}, {'med_condition_id': 373, 'med_condition': 'OVARIAN STIMULATION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
65281,I8F-MC-GPHE,266336,2,2023-06-26,2025-10-21,2022-08-24,"A RANDOMIZED, OPEN-LABEL, PARALLEL-GROUP, TWO-ARM, PHASE 4 STUDY TO EVALUATE THE LONG-TERM EFFICACY AND SAFETY OF TIRZEPATIDE COMPARED WITH INTENSIFIED CONVENTIONAL CARE IN ADULTS WHEN INITIATING TREATMENT EARLY IN THE COURSE OF TYPE 2 DIABETES (SURPASS-EARLY)","[{'med_condition_id': 257, 'med_condition': 'TYPE 2 DIABETES'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
68263,NRG-LU008,275332,3,,,2023-06-16,PHASE III PROSPECTIVE RANDOMIZED TRIAL OF PRIMARY LUNG TUMOR STEREOTACTIC BODY RADIATION THERAPY FOLLOWED BY CONCURRENT MEDIASTINAL CHEMORADIATION FOR LOCALLY ADVANCED NON-SMALL CELL LUNG CANCER,"[{'med_condition_id': 179, 'med_condition': 'NON-SMALL CELL LUNG CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
68486,GO43878,276026,1,2024-05-28,,2023-07-06,"A PHASE III, OPEN-LABEL, MULTICENTER, RANDOMIZED STUDY EVALUATING GLOFITAMABAS A SINGLE AGENT VERSUS INVESTIGATOR¿S CHOICE IN PATIENTS WITHRELAPSED/REFRACTORY MANTLE CELL LYMPHOMA","[{'med_condition_id': 424, 'med_condition': 'MANTLE CELL LYMPHOMA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
69005,132551-1,276843,1,2026-02-06,,2023-09-01,PHASE IIA TRIAL EVALUATING THE SAFETY AND THERAPEUTIC EFFECT OF INTRAPLEURAL IMPLANTATION OF SMS001 AS AN ADJUVANT THERAPY TO CONTROL LYMPHATIC METASTASIS IN STAGE IB-IIIA (N2) NON-SMALL CELL LUNG CANCER (NSCLC) PATIENTS,"[{'med_condition_id': 179, 'med_condition': 'NON-SMALL CELL LUNG CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62708,19920,258048,1,2023-10-25,,2021-12-15,"A 6-MONTH MULTICENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THE EFFICACY, SAFETY AND PK/PD OF AN AGE-AND BODY WEIGHT-ADJUSTED ORAL FINERENONE REGIMEN, IN ADDITION TO AN ACEI OR ARB, FOR THE TREATMENT OF CHILDREN, 6 MONTHS TO <18 YEARS OF AGE, WITH CHRONIC KIDNEY DISEASE AND PROTEINURIA","[{'med_condition_id': 456, 'med_condition': 'CHRONIC KIDNEY DISEASE (CKD)'}]","[{'study_population_id': 3, 'study_population': 'PEDIATRIC'}]"
64289,MK-2140-006,263523,1,2023-08-22,,2022-05-20,"A MULTICENTER, OPEN-LABEL, PHASE 2 BASKET STUDY TO EVALUATE THE SAFETY AND EFFICACY OF MK¿2140 AS A MONOTHERAPY AND IN COMBINATION IN PARTICIPANTS WITH AGGRESSIVE AND INDOLENT B-CELL MALIGNANCIES","[{'med_condition_id': 815, 'med_condition': 'B-CELL MALIGNANCIES'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
67472,IM032-041,272977,1,2023-07-20,,2023-03-29,"A MULTI-CENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, PARALLEL GROUP PHASE 2 STUDY TO EVALUATE THE CLINICAL EFFICACY AND SAFETY OF BMS-986322 IN PARTICIPANTS WITH MODERATE TO SEVERE PSORIASIS","[{'med_condition_id': 371, 'med_condition': 'PSORIASIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
69293,CTIN816B12202,278473,1,2024-08-02,,2023-09-20,"AMULTICENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, FOUR-ARM, PARALLEL-GROUP, DOSE-FINDING, PHASE 2B STUDY TO INVESTIGATE THE SAFETY AND EFFICACY OF TIN816 VIA SINGLE INTRAVENOUS INFUSION IN THE TREATMENT OF PARTICIPANTS WITH SEPSIS-ASSOCIATED ACUTE KIDNEY INJURY (SA-AKI)","[{'med_condition_id': 230, 'med_condition': 'SEPSIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
72264,MK-3543-007,287799,1,2025-12-22,,2024-07-12,"A PHASE 3, RANDOMIZED, DOUBLE-BLIND, ACTIVE-COMPARATOR-CONTROLLED CLINICAL STUDY TO EVALUATE THE EFFICACY AND SAFETY OF BOMEDEMSTAT (MK-3543) VERSUS HYDROXYUREA IN CYTOREDUCTIVE THERAPY NAÏVE ESSENTIAL THROMBOCYTHEMIA PARTICIPANTS","[{'med_condition_id': 200, 'med_condition': 'ESSENTIAL THROMBOCYTHEMIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
78026,HS235-003,304347,3,,,2026-02-05,"A PHASE IB, MULTICENTER, DOUBLE-BLIND, PLACEBO-CONTROLLED, MULTIPLE ASCENDING DOSE (MAD) STUDY ASSESSING THE PHARMACOKINETICS, SAFETY, PHARMACODYNAMICS, AND EFFICACY OF HS235 IN OBESE PATIENTS WITH PULMONARY HYPERTENSION AND HEART FAILURE WITH PRESERVED EJECTION FRACTION UTILIZING AMBULATORY PULMONARY ARTERY PRESSURE MONITORING","[{'med_condition_id': 855, 'med_condition': 'OBESITY'}, {'med_condition_id': 483, 'med_condition': 'PULMONARY HYPERTENSION'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
73161,YL201-INT-101-01,290557,1,2025-06-24,,2024-10-31,"A PHASE 1, MULTICENTER, OPEN-LABEL, FIRST-IN-HUMAN STUDY TO EVALUATE THE SAFETY, TOLERABILITY, PHARMACOKINETICS AND EFFICACY OF YL201 IN PATIENTS WITH ADVANCED SOLID TUMORS","[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
77341,EL219.IV.2.04,302853,1,2026-04-02,,2025-11-27,"A PHASE 2, MULTICENTER, RANDOMIZED, DOUBLE-BLIND STUDY OF SAFETY AND EFFICACY OF EL219 VERSUS STANDARD OF CARE (LIPOSOMAL AMPHOTERICIN B FOLLOWED BY VORICONAZOLE) FOR EARLY ANTIFUNGAL THERAPY OF SUSPECTED INVASIVE MOULD INFECTIONS","[{'med_condition_id': 1084, 'med_condition': 'FUNGAL DISEASE'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
77630,MK-4716-001,303638,3,,,2025-12-10,"A PHASE 1, OPEN-LABEL, MULTICENTER STUDY TO ASSESS SAFETY, TOLERABILITY, PHARMACOKINETICS, AND EFFICACY OF MK-4716 AS MONOTHERAPY AND AS PART OF COMBINATION THERAPY IN PARTICIPANTS WITH KRAS-ALTERED ADVANCED OR METASTATIC SOLID TUMORS","[{'med_condition_id': 278, 'med_condition': 'SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
56718,I5T-MC-AACI,240000,1,2021-04-02,,2020-06-29,"ASSESSMENT OF SAFETY, TOLERABILITY, AND EFFICACY OF DONANEMAB IN EARLY SYMPTOMATIC ALZHEIMER'S DISEASE","[{'med_condition_id': 14, 'med_condition': ""ALZHEIMER'S DISEASE""}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
57758,RPL-002-18,243482,1,2022-08-10,,2020-10-15,"A RANDOMIZED, CONTROLLED, OPEN-LABEL, PHASE 2 STUDY OF CEMIPLIMAB AS A SINGLE AGENT AND IN COMBINATION WITH RP1 IN PATIENTS WITH ADVANCED CUTANEOUS SQUAMOUS CELL CARCINOMA","[{'med_condition_id': 240, 'med_condition': 'SQUAMOUS CELL CARCINOMA'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
59285,REDA-10122,248696,2,2021-04-19,2022-07-15,2021-02-05,ANNEXIN A5 IN PATIENTS WITH SEVERE COVID-19 DISEASE,"[{'med_condition_id': 1028, 'med_condition': 'CORONAVIRUS DISEASE (COVID-19)'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
59290,MK-3475-B15,248709,1,2022-04-25,,2021-03-04,"A PHASE 3, RANDOMIZED, OPEN-LABEL STUDY TO EVALUATE PERIOPERATIVE ENFORTUMAB VEDOTIN PLUS PEMBROLIZUMAB (MK-3475) VERSUS NEOADJUVANT GEMCITABINE AND CISPLATIN IN CISPLATIN-ELIGIBLE PARTICIPANTS WITH MUSCLE-INVASIVE BLADDER CANCER (KEYNOTE-B15 /EV-304)","[{'med_condition_id': 967, 'med_condition': 'MUSCLE-INVASIVE BLADDER CANCER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62495,ALN-AGT01-002,258218,2,2022-05-26,2024-12-05,2021-11-29,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, DOSE-RANGING MULTICENTER STUDY TO EVALUATE THE EFFICACY AND SAFETY OF ALN-AGT01 IN PATIENTS WITH MILD-TO-MODERATE HYPERTENSION","[{'med_condition_id': 124, 'med_condition': 'HYPERTENSION'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
62505,EFC16973,258262,1,2022-03-30,,2021-12-07,"¿MASTER PROTOCOL OF TWO RANDOMIZED, DOUBLE BLIND, PLACEBO-CONTROLLED, MULTI-CENTER, PARALLEL GROUP STUDIES TO EVALUATE THE EFFICACY AND SAFETY OF DUPILUMAB IN ADULT PATIENTS WITH CHRONIC PRURITUS OF UNKNOWN ORIGIN  (CPUO)¿","[{'med_condition_id': 792, 'med_condition': 'PRURITIS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
56957,2021-6542,240823,2,2021-11-02,2022-01-10,2020-07-21,THE EFFECT OF LOW-DOSE EMPAGLIFLOZIN ON GLUCOSE CONTROL IN ADULT PATIENTS WITH TYPE 1 DIABETES ON A CLOSED-LOOP INSULIN SYSTEM: A RANDOMIZED CROSS-OVER CONTROLLED TRIAL.,"[{'med_condition_id': 256, 'med_condition': 'TYPE 1 DIABETES'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
63643,AB-106-G208,261591,1,2025-05-27,,2022-03-16,"A SINGLE ARM, OPEN-LABEL, MULTICENTER PHASE 2 STUDY TO EVALUATE THE EFFICACY AND SAFETY OF TALETRECTINIB IN PATIENTS WITH ADVANCED OR METASTATIC ROS1 POSITIVE NSCLC AND OTHER SOLID TUMORS","[{'med_condition_id': 179, 'med_condition': 'NON-SMALL CELL LUNG CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
63355,D361EC00001,260735,2,2025-02-05,2025-07-22,2022-02-28,"A PHASE III DOUBLE-BLIND, RANDOMISED, PLACEBO-CONTROLLED STUDY ASSESSING THE EFFICACY AND SAFETY OF CAPIVASERTIB + DOCETAXEL VERSUS PLACEBO + DOCETAXEL AS TREATMENT FOR PATIENTS WITH METASTATIC CASTRATION RESISTANT PROSTATE CANCER (MCRPC)","[{'med_condition_id': 213, 'med_condition': 'PROSTATE ADENOCARCINOMA'}, {'med_condition_id': 214, 'med_condition': 'PROSTATE CANCER'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
52339,ALC.6 / A041501,226101,1,2019-07-25,,2019-04-10,A PHASE III TRIAL TO EVALUATE THE EFFICACY OF THE ADDITION OF INOTUZUMAB OZOGAMICIN (A CONJUGATED ANTI-CD22 MONOCLONAL ANTIBODY) TO FRONTLINE THERAPY IN YOUNG ADULTS (AGES 18-39 YEARS) WITH NEWLY DIAGNOSED PRECURSOR B-CELL ALL,"[{'med_condition_id': 935, 'med_condition': 'B-CELL ACUTE LYMPHOBLASTIC LEUKEMIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
45699,333-2014,205234,1,2025-07-07,,2017-06-20,THE FEASIBILITY AND ROLE OF HYPERPOLARIZED 13C-PYRUVATE MR SPECTROSCOPY IN MONITORING PATIENTS WITH INTRACRANIAL METASTASIS TREATED WITH STEREOTACTIC RADIOSURGERY,"[{'med_condition_id': 849, 'med_condition': 'INTRACRANIAL METASTASIS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
45705,CTO 0807,205245,2,2018-02-05,2019-10-07,2017-06-21,A PILOT STUDY ASSESSING THE FEASIBILITY OF A RANDOMIZED CONTROLLED TRIAL EVALUATING ASPIRIN VERSUS LOW-MOLECULAR-WEIGHT HEPARIN (LMWH) AND ASPIRIN IN WOMEN WITH ANTIPHOSPHOLIPID SYNDROME AND PREGNANCY LOSS.,"[{'med_condition_id': 584, 'med_condition': 'ANTIPHOSPHOLIPID SYNDROME'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
46386,64179375THR2001,207357,1,2018-03-27,,2017-08-08,"A RANDOMIZED, DOUBLE-BLIND, DOUBLE-DUMMY, MULTICENTER, ADAPTIVE DESIGN, DOSE-ESCALATION (PART 1) AND DOSE-RESPONSE (PART 2) STUDY TO EVALUATE THE SAFETY AND EFFICACY OF INTRAVENOUS JNJ-64179375 VERSUS ORAL APIXABAN IN SUBJECTS UNDERGOING ELECTIVE TOTAL KNEE REPLACEMENT SURGERY","[{'med_condition_id': 466, 'med_condition': 'KNEE ARTHROPLASTY'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
45895,GS-US-436-4092,205766,2,2018-11-23,2019-06-06,2017-06-09,"A PHASE 2, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO ASSESS THE SAFETY AND EFFICACY OF FILGOTINIB AND GS-9876 IN FEMALE SUBJECTS WITH MODERATELY-TO-SEVERELY ACTIVE CUTANEOUS LUPUS ERYTHEMATOSUS (CLE)","[{'med_condition_id': 473, 'med_condition': 'LUPUS ERYTHEMATOSUS'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
44315,MUHC 15-312,200750,3,,,2016-12-23,OPIOID-FREE ANALGESIA FOR LAPAROSCOPIC COLORECTAL SURGERY WITHIN AN ENHANCED RECOVERY PROGRAM: A RANDOMIZED CONTROLLED TRIAL,"[{'med_condition_id': 827, 'med_condition': 'SURGERY'}, {'med_condition_id': 553, 'med_condition': 'ANASTHESIA'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
45015,ALK4230-A101,203073,1,2020-01-23,,2017-04-06,A PHASE 1 STUDY OF ALKS 4230 IN SUBJECTS WITH ADVANCED SOLID TUMORS,"[{'med_condition_id': 571, 'med_condition': 'ADVANCED SOLID TUMORS'}]","[{'study_population_id': 1, 'study_population': 'ADULT MALE'}, {'study_population_id': 2, 'study_population': 'ADULT FEMALE'}]"
44668,H16-01905,202018,3,,,2017-02-22,A SINGLE-BLIND STUDY TO EVALUATE THE EFFICACY AND SAFETY OF 18F-FLUORODEOXYGALACTOSE (18F-FDGAL) COMPARED TO 18F-FFLUORODEOXYGLUCOSE (18F-FDG) TO DETECT HEPATOCELLULAR CARCINOMA VIA PET/CT IN PATIENTS WITH CIRRHOSIS OR CHRONIC LIVER DISEASE,"[{'med_condition_id': 142, 'med_condition': 'LIVER DISEASE'}, {'med_condition_id': 110, 'med_condition': 'HEPATOCELLULAR CARCINOMA'}, {'med_condition_id': 772, 'med_condition': 'CIRRHOSIS OF THE LIVER'}]","[{'study_population_id': 2, 'study_population': 'ADULT FEMALE'}, {'study_population_id': 1, 'study_population': 'ADULT MALE'}]"
